0.015,0.425
0.017,0.418
0.019,0.411
0.021,0.404
0.024,0.397
0.027,0.39
0.031,0.384
0.034,0.379
0.038,0.375
0.041,0.37
0.045,0.367
0.048,0.363
0.052,0.36
0.055,0.357
0.059,0.355
0.063,0.352
0.066,0.35
0.07,0.348
0.073,0.346
0.077,0.344
0.081,0.343
0.084,0.341
0.088,0.34
0.09,0.348
0.091,0.347
0.092,0.338
0.093,0.346
0.094,0.346
0.095,0.337
0.096,0.345
0.097,0.345
0.098,0.345
0.099,0.335
0.1,0.344
0.101,0.343
0.102,0.343
0.103,0.334
0.104,0.342
0.105,0.342
0.106,0.333
0.107,0.341
0.108,0.341
0.109,0.341
0.11,0.332
0.111,0.34
0.112,0.34
0.113,0.34
0.114,0.331
0.115,0.339
0.116,0.339
0.117,0.33
0.118,0.338
0.119,0.338
0.12,0.337
0.121,0.329
0.122,0.337
0.123,0.337
0.124,0.328
0.125,0.336
0.126,0.336
0.127,0.336
0.128,0.328
0.129,0.335
0.13,0.335
0.131,0.328
0.132,0.334
0.133,0.334
0.134,0.334
0.135,0.329
0.136,0.334
0.137,0.333
0.138,0.329
0.139,0.333
0.14,0.333
0.141,0.332
0.142,0.329
0.143,0.332
0.144,0.332
0.145,0.332
0.146,0.329
0.147,0.331
0.149,0.331
0.15,0.331
0.151,0.329
0.152,0.33
0.154,0.33
0.155,0.33
0.156,0.329
0.157,0.329
0.159,0.329
0.16,0.329
0.161,0.33
0.163,0.33
0.164,0.33
0.165,0.33
0.166,0.33
0.168,0.33
0.169,0.33
0.17,0.33
0.171,0.33
0.172,0.33
0.173,0.33
0.174,0.33
0.176,0.33
0.177,0.33
0.178,0.33
0.18,0.33
0.181,0.33
0.183,0.33
0.184,0.331
0.185,0.331
0.187,0.331
0.188,0.331
0.189,0.331
0.191,0.331
0.192,0.331
0.194,0.331
0.195,0.331
0.197,0.331
0.198,0.331
0.199,0.331
0.201,0.331
0.202,0.331
0.204,0.332
0.205,0.332
0.207,0.332
0.208,0.332
0.209,0.332
0.211,0.332
0.212,0.332
0.214,0.332
0.215,0.332
0.217,0.332
0.218,0.332
0.22,0.332
0.221,0.332
0.223,0.333
0.224,0.333
0.226,0.333
0.227,0.333
0.229,0.333
0.23,0.333
0.232,0.333
0.233,0.333
0.235,0.333
0.236,0.333
0.238,0.333
0.239,0.334
0.241,0.334
0.242,0.334
0.244,0.334
0.246,0.334
0.247,0.334
0.249,0.334
0.25,0.334
0.252,0.334
0.253,0.334
0.255,0.335
0.256,0.335
0.258,0.335
0.26,0.335
0.261,0.335
0.263,0.335
0.264,0.335
0.266,0.335
0.268,0.335
0.269,0.335
0.271,0.336
0.272,0.336
0.274,0.336
0.276,0.336
0.277,0.336
0.279,0.336
0.281,0.336
0.282,0.336
0.284,0.337
0.285,0.337
0.287,0.337
0.289,0.337
0.29,0.337
0.292,0.337
0.294,0.337
0.295,0.337
0.297,0.338
0.299,0.338
0.3,0.338
0.302,0.338
0.304,0.338
0.305,0.338
0.307,0.338
0.308,0.338
0.309,0.338
0.311,0.339
0.312,0.339
0.314,0.339
0.316,0.339
0.317,0.339
0.319,0.339
0.321,0.339
0.323,0.34
0.324,0.34
0.326,0.34
0.328,0.34
0.329,0.34
0.33,0.34
0.331,0.34
0.333,0.34
0.335,0.341
0.337,0.341
0.338,0.341
0.34,0.341
0.342,0.341
0.344,0.341
0.346,0.341
0.347,0.342
0.349,0.342
0.351,0.342
0.353,0.342
0.355,0.342
0.357,0.343
0.358,0.343
0.36,0.343
0.362,0.343
0.364,0.343
0.366,0.343
0.368,0.344
0.369,0.344
0.371,0.344
0.373,0.344
0.375,0.344
0.377,0.344
0.379,0.345
0.381,0.345
0.383,0.345
0.385,0.345
0.386,0.345
0.388,0.346
0.39,0.346
0.392,0.346
0.394,0.346
0.396,0.346
0.398,0.347
0.4,0.347
0.402,0.347
0.404,0.347
0.406,0.347
0.408,0.348
0.41,0.348
0.412,0.348
0.414,0.348
0.416,0.348
0.418,0.349
0.42,0.349
0.422,0.349
0.424,0.349
0.426,0.35
0.428,0.35
0.429,0.35
0.43,0.35
0.432,0.35
0.434,0.35
0.436,0.351
0.437,0.351
0.439,0.351
0.441,0.351
0.443,0.351
0.444,0.352
0.445,0.352
0.447,0.352
0.449,0.352
0.451,0.352
0.452,0.353
0.453,0.353
0.456,0.353
0.458,0.353
0.46,0.353
0.461,0.354
0.462,0.354
0.464,0.354
0.466,0.354
0.469,0.354
0.471,0.355
0.473,0.355
0.475,0.355
0.477,0.356
0.48,0.356
0.482,0.356
0.484,0.356
0.487,0.357
0.489,0.357
0.49,0.357
0.491,0.357
0.493,0.358
0.496,0.358
0.498,0.358
0.5,0.359
0.503,0.359
0.505,0.359
0.507,0.359
0.51,0.36
0.512,0.36
0.513,0.36
0.515,0.36
0.517,0.361
0.519,0.361
0.52,0.361
0.522,0.361
0.524,0.362
0.527,0.362
0.529,0.362
0.532,0.363
0.534,0.363
0.535,0.363
0.537,0.364
0.539,0.364
0.542,0.364
0.544,0.365
0.545,0.365
0.547,0.365
0.549,0.365
0.552,0.366
0.555,0.366
0.557,0.367
0.56,0.367
0.561,0.367
0.562,0.367
0.565,0.368
0.568,0.368
0.57,0.369
0.573,0.369
0.574,0.369
0.576,0.369
0.579,0.37
0.581,0.37
0.582,0.37
0.584,0.371
0.587,0.371
0.589,0.371
0.59,0.372
0.592,0.372
0.595,0.373
0.596,0.373
0.598,0.373
0.601,0.373
0.604,0.374
0.605,0.374
0.607,0.374
0.61,0.375
0.612,0.375
0.615,0.376
0.618,0.376
0.619,0.376
0.621,0.377
0.624,0.377
0.627,0.378
0.63,0.378
0.633,0.379
0.634,0.379
0.636,0.38
0.64,0.38
0.641,0.38
0.643,0.381
0.646,0.381
0.648,0.382
0.649,0.382
0.652,0.382
0.655,0.383
0.656,0.383
0.659,0.384
0.662,0.384
0.665,0.385
0.668,0.386
0.672,0.386
0.675,0.387
